
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	gender	DOB	age	won

1	1	0.871829	135.644043	135.641113	1021.275146	1021.274170	2	2	0.794831	2022.489014	2022.487061	2829.250244	2829.248047	00017	m	1970-01	49.560274	0
2	1	0.831753	5333.500000	5333.497070	6181.300049	6181.299072	3	1	0.997650	7185.277100	7185.270020	8197.302246	8197.301025	00017	m	1970-01	49.560274	1
3	1	0.632406	10716.908936	10716.906982	11365.377930	11365.374023	3	1	0.518320	12369.210938	12369.203125	12901.422119	12901.421143	00017	m	1970-01	49.560274	1
4	1	0.452334	15416.980957	15416.979004	15885.356934	15885.355957	2	1	1.465743	16886.980957	16886.975098	18365.524170	18365.521973	00017	m	1970-01	49.560274	1
5	2	0.665653	20884.553955	20884.552002	21565.406982	21565.406006	3	1	0.814333	22572.560059	22572.553955	23397.562012	23397.559814	00017	m	1970-01	49.560274	0
6	2	0.568207	25916.994141	25916.990967	26501.375977	26501.374023	3	1	0.592880	27502.170166	27502.165039	28109.502197	28109.500000	00017	m	1970-01	49.560274	1
7	2	0.564454	30617.002930	30617.001221	31197.709229	31197.707031	3	1	0.604873	32198.992920	32198.986084	32821.482910	32821.480957	00017	m	1970-01	49.560274	0
8	2	0.551509	35333.803955	35333.801025	35901.494141	35901.491943	3	2	0.856774	36902.820068	36902.813965	37773.551025	37773.549072	00017	m	1970-01	49.560274	0
9	1	0.481516	40283.798096	40283.794922	40781.552002	40781.550049	2	1	0.413334	41785.537109	41785.530029	42213.497070	42213.496094	00017	m	1970-01	49.560274	0
10	1	0.511342	44717.206055	44717.204102	45245.551270	45245.549072	3	2	0.491105	46246.013916	46246.011963	46741.638916	46741.636963	00017	m	1970-01	49.560274	0
11	1	1.186832	49250.597900	49250.596191	50453.665039	50453.662842	2	1	2.034754	51454.325928	51454.322998	53501.728027	53501.725098	00017	m	1970-01	49.560274	1
12	1	0.764021	56017.391113	56017.388184	56797.615967	56797.614258	2	1	0.484607	57798.357910	57798.355225	58301.656006	58301.655029	00017	m	1970-01	49.560274	1
13	1	0.540024	60817.478027	60817.476074	61373.686035	61373.684814	2	1	0.797955	62374.378906	62374.375244	63181.667236	63181.664062	00017	m	1970-01	49.560274	1
14	1	0.400769	65700.874023	65700.872070	66117.847900	66117.846924	2	1	0.783952	67119.038086	67119.031982	67917.749023	67917.747070	00017	m	1970-01	49.560274	1
15	1	0.467296	70434.309082	70434.307129	70917.818115	70917.815918	2	1	0.903825	71918.438965	71918.436035	72837.805176	72837.804199	00017	m	1970-01	49.560274	1
16	1	0.662556	75351.130127	75351.128174	76029.791016	76029.790039	3	1	1.986176	77030.287109	77030.284912	79021.823975	79021.822998	00017	m	1970-01	49.560274	1
17	1	0.679166	81534.502930	81534.500000	82229.827881	82229.825928	3	1	1.147804	83230.812988	83230.807129	84381.875977	84381.874023	00017	m	1970-01	49.560274	0
18	2	0.960556	86901.240234	86901.237061	87877.968018	87877.966064	2	1	1.104411	88878.972168	88878.966064	89989.902100	89989.901123	00017	m	1970-01	49.560274	1
19	2	0.568436	92501.269043	92501.267090	93085.927979	93085.926025	3	2	1.320366	94102.228027	94102.222900	95437.908936	95437.906006	00017	m	1970-01	49.560274	1
20	2	0.566348	97951.348145	97951.345947	98533.930176	98533.927002	3	2	0.750987	99535.414062	99535.409912	100301.938965	100301.937256	00017	m	1970-01	49.560274	1
21	2	0.579702	102818.089111	102818.087158	103414.025146	103414.023926	3	2	0.866460	104415.290039	104415.279053	105286.007812	105286.007080	00017	m	1970-01	49.560274	1
22	2	0.444274	107801.522949	107801.520264	108261.991943	108261.990967	2	1	1.193829	109262.490967	109262.489014	110462.064941	110462.063965	00017	m	1970-01	49.560274	1
23	2	0.541747	112968.230957	112968.229004	113526.179199	113526.177002	3	2	0.583048	114526.693115	114526.689941	115118.104980	115118.104004	00017	m	1970-01	49.560274	1
24	2	0.571056	117635.008057	117635.006104	118222.305176	118222.304199	3	2	0.987540	119223.270996	119223.264893	120222.147949	120222.145020	00017	m	1970-01	49.560274	0
25	1	0.438876	122735.079102	122735.075928	123190.149170	123190.146973	2	1	0.580670	124191.128906	124191.123047	124782.108154	124782.106934	00017	m	1970-01	49.560274	1
26	1	0.464914	127285.108154	127285.105957	127766.273926	127766.272949	2	1	0.517387	128769.483154	128769.477051	129302.175049	129302.174072	00017	m	1970-01	49.560274	0
27	2	0.499375	131818.535156	131818.531982	132334.229980	132334.228027	2	2	2.502709	133336.262939	133336.257080	135854.248047	135854.247070	00017	m	1970-01	49.560274	1
28	2	0.685443	138368.642090	138368.638916	139070.296143	139070.295166	2	2	1.697335	140070.941895	140070.939209	141782.319092	141782.316895	00017	m	1970-01	49.560274	0
29	1	0.544752	144285.399902	144285.397949	144846.361084	144846.359131	3	1	1.474300	145847.292969	145847.286133	147326.359131	147326.356934	00017	m	1970-01	49.560274	1
30	1	0.546628	149835.565186	149835.562012	150398.322266	150398.321045	2	1	0.515793	151398.731934	151398.729980	151918.416992	151918.415039	00017	m	1970-01	49.560274	1
31	1	0.554623	154435.594238	154435.592041	155006.374023	155006.372070	2	1	0.539863	156007.030029	156007.025879	156558.407959	156558.407227	00017	m	1970-01	49.560274	1
32	1	0.505301	159068.953125	159068.950928	159590.450195	159590.449219	2	1	0.828478	160591.447998	160591.442139	161430.423096	161430.420898	00017	m	1970-01	49.560274	0
33	2	0.822638	163935.644043	163935.641113	164774.501221	164774.500000	3	1	0.869071	165775.170166	165775.166016	166654.422119	166654.419922	00017	m	1970-01	49.560274	1
34	2	0.461171	169169.099121	169169.095947	169646.475098	169646.473877	3	1	0.946538	170647.435059	170647.427979	171598.617188	171598.614990	00017	m	1970-01	49.560274	0
35	2	0.559791	174102.475830	174102.474121	174678.512207	174678.510010	2	2	2.415805	175679.145996	175679.142090	178102.530029	178102.529053	00017	m	1970-01	49.560274	1
36	2	0.699143	180619.226074	180619.224121	181334.579102	181334.577148	3	2	0.598300	182336.931885	182336.925049	182950.579834	182950.578125	00017	m	1970-01	49.560274	1
37	2	0.825136	185469.354004	185469.352051	186310.681152	186310.678955	3	2	0.854487	187311.539062	187311.532959	188174.759033	188174.757080	00017	m	1970-01	49.560274	1
38	2	0.464393	190686.061035	190686.059082	191166.683105	191166.682129	3	2	0.508954	192167.721191	192167.715088	192694.667236	192694.666016	00017	m	1970-01	49.560274	1
39	2	0.835661	195202.760986	195202.759033	196054.653076	196054.651123	2	1	2.017528	197055.280029	197055.275879	199086.734131	199086.731934	00017	m	1970-01	49.560274	0
40	1	0.507631	201602.907959	201602.906006	202126.754150	202126.751953	2	2	0.566548	203127.762207	203127.755859	203702.855225	203702.854004	00017	m	1970-01	49.560274	1
41	1	0.562894	206219.630127	206219.626953	206798.717041	206798.714844	2	2	0.980299	207799.689941	207799.684082	208782.916992	208782.916016	00017	m	1970-01	49.560274	1
42	1	0.488201	211286.365967	211286.364014	211790.800049	211790.798828	2	2	1.028116	212791.723145	212791.717041	213830.832031	213830.830078	00017	m	1970-01	49.560274	0
43	2	0.670134	216336.446045	216336.442871	217022.806885	217022.805908	2	1	1.906744	218023.834961	218023.829102	219942.867920	219942.866211	00017	m	1970-01	49.560274	0
44	2	0.561350	222453.228027	222453.224854	223030.895020	223030.891846	2	2	0.114355	224031.841064	224031.835205	224150.866943	224150.865967	00017	m	1970-01	49.560274	0
45	2	1.464688	226670.020264	226670.018066	228150.877930	228150.876953	2	1	0.925457	229151.705078	229151.700928	230094.967041	230094.965088	00017	m	1970-01	49.560274	0
46	2	0.907382	232603.381836	232603.379150	233526.974121	233526.972168	2	1	1.830486	234527.885010	234527.879150	236367.072266	236367.070068	00017	m	1970-01	49.560274	1
47	2	0.568644	238870.113037	238870.110107	239455.004883	239455.003174	3	1	0.705259	240455.929199	240455.923096	241175.070068	241175.067871	00017	m	1970-01	49.560274	0
48	2	0.495945	243686.877930	243686.876221	244198.996094	244198.994873	2	2	0.443341	245199.937988	245199.932129	245647.017090	245647.015137	00017	m	1970-01	49.560274	0
49	2	0.829241	248153.649170	248153.646973	248999.047119	248999.044922	2	1	0.978844	249999.586182	249999.583984	250983.083008	250983.081055	00017	m	1970-01	49.560274	1
