
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	gender	DOB	age	won

1	1	1.520570	335.050450	335.030678	1864.422990	1864.407871	2	1	1.846646	2869.770892	2869.751924	4724.025719	4724.014183	00106	f	1944-12	73.821233	1
2	1	1.324913	7242.219065	7242.177990	8584.597361	8584.582725	2	1	0.550913	9585.699699	9585.688124	10144.592677	10144.585784	00106	f	1944-12	73.821233	0
3	1	1.557453	12658.667221	12658.659662	14234.443224	14234.435682	2	1	1.254574	15235.498220	15235.485579	16498.053105	16498.043572	00106	f	1944-12	73.821233	1
4	1	1.215376	19009.998122	19009.955784	20242.832189	20242.820866	2	0	0.000000	21243.797430	21243.789708	0.000000	0.000000	00106	f	1944-12	73.821233 
5	1	0.946855	25260.517443	25260.479499	26224.916483	26224.901753	3	2	2.503603	27226.184900	27226.171855	29747.648607	29747.641569	00106	f	1944-12	73.821233	0
6	1	0.683413	32343.024491	32343.016363	33044.905520	33044.896066	2	1	1.416663	34045.958417	34045.950324	35477.564017	35477.556775	00106	f	1944-12	73.821233	1
7	1	0.955496	37993.888207	37993.880767	38967.624531	38967.614455	2	1	1.161025	39968.683299	39968.672970	41139.396405	41139.385022	00106	f	1944-12	73.821233	1
8	1	0.665139	43660.697179	43660.686583	44344.340208	44344.330273	2	1	0.918427	45345.370762	45345.359564	46282.175860	46282.164758	00106	f	1944-12	73.821233	1
9	1	1.028880	48794.590086	48794.582603	49841.628666	49841.619089	3	2	2.764168	50842.778062	50842.765963	53627.452060	53627.440804	00106	f	1944-12	73.821233	0
10	1	1.092404	56144.547986	56144.540816	57255.719960	57255.711958	2	1	0.868178	58256.740569	58256.727630	59132.510811	59132.499058	00106	f	1944-12	73.821233	0
11	1	0.631977	61646.019050	61645.971137	62295.559074	62295.548169	2	1	0.664859	63296.528694	63296.517288	63978.454509	63978.444768	00106	f	1944-12	73.821233	1
12	1	1.253301	66495.461504	66495.454026	67766.878273	67766.869963	3	1	2.272982	68767.892305	68767.880864	71053.823174	71053.813234	00106	f	1944-12	73.821233	1
13	1	0.875781	73564.165412	73564.116143	74456.842469	74456.831346	2	1	1.156823	75457.941735	75457.930333	76622.353650	76622.266911	00106	f	1944-12	73.821233	1
14	1	0.789518	79130.464356	79130.451476	79937.453234	79937.441972	2	1	0.996753	80938.342937	80938.335246	81944.958404	81944.948877	00106	f	1944-12	73.821233	1
15	1	0.938869	84464.027780	84464.014405	85421.000056	85420.992519	2	1	0.620141	86422.008434	86421.997203	87052.123134	87052.111620	00106	f	1944-12	73.821233	0
16	1	0.664516	89564.677303	89564.667680	90246.524301	90246.516938	2	1	0.668429	91249.817481	91249.804936	91934.314673	91934.303537	00106	f	1944-12	73.821233	1
17	1	0.694240	94448.075928	94448.056737	95160.165727	95160.158396	3	1	1.765848	96161.027353	96161.019876	97932.490437	97932.476936	00106	f	1944-12	73.821233	1
18	1	0.801917	100448.586933	100448.578771	101268.193880	101268.181235	2	1	1.084369	102269.125801	102269.118091	103367.447826	103367.436182	00106	f	1944-12	73.821233	1
19	1	1.041471	105881.760714	105881.753157	106941.491800	106941.483904	2	1	0.927856	107942.545801	107942.536348	108877.912758	108877.905718	00106	f	1944-12	73.821233	0
20	1	0.726629	111398.577817	111398.567729	112144.056075	112144.044802	2	1	0.938233	113145.042523	113145.030092	114088.902752	114088.893018	00106	f	1944-12	73.821233	0
