
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	gender	DOB	age	won
46	1	0.539007	207697.586914	207697.584961	208253.021973	208253.018799	2	2	0.404980	209254.217773	209254.208984	209669.008057	209669.004883	00003	f	1970-01	49.460502	0
47	2	0.559439	212180.958984	212180.955811	212756.855957	212756.854980	3	1	0.600918	213758.181885	213758.173096	214365.011963	214365.010986	00003	f	1970-01	49.460502	0
48	2	0.459515	216881.027832	216881.026123	217356.978027	217356.976074	3	2	0.376949	218358.239990	218358.230713	218741.107910	218741.104736	00003	f	1970-01	49.460502	0
49	1	0.884985	221247.778809	221247.776123	222149.199951	222149.197754	2	2	0.952928	223150.408936	223150.400879	224117.142822	224117.141113	00003	f	1970-01	49.460502	0
50	1	0.509379	226631.155029	226631.152832	227156.991943	227156.989746	2	1	0.480771	228158.205078	228158.197021	228645.062012	228645.058838	00003	f	1970-01	49.460502	1
51	1	0.448692	231147.913818	231147.912109	231613.018066	231613.016846	2	1	0.438076	232615.940918	232615.932861	233069.110840	233069.108887	00003	f	1970-01	49.460502	1
52	1	0.559388	235581.310059	235581.307861	236157.130859	236157.128906	2	1	0.440827	237158.395996	237158.386963	237605.231934	237605.229736	00003	f	1970-01	49.460502	0
53	1	0.418174	240114.707031	240114.704834	240549.333740	240549.331787	3	2	1.032831	241550.547852	241550.540039	242597.314941	242597.312988	00003	f	1970-01	49.460502	0
54	1	0.353977	245114.748047	245114.745850	245485.173096	245485.170898	2	2	0.939496	246486.367920	246486.359863	247437.385986	247437.383789	00003	f	1970-01	49.460502	0
55	1	0.480561	249948.185059	249948.182861	250445.169922	250445.168945	2	1	0.445367	251445.561035	251445.557861	251893.314941	251893.312988	00003	f	1970-01	49.460502	1
56	1	0.846601	254398.238037	254398.236084	255261.301025	255261.298828	3	1	1.252488	256262.423096	256262.415771	257517.203857	257517.200928	00003	f	1970-01	49.460502	0
57	1	0.421178	260031.668945	260031.666016	260469.295898	260469.292969	3	2	0.435935	261470.518799	261470.510986	261917.362061	261917.361084	00003	f	1970-01	49.460502	0
58	1	0.349341	264431.747070	264431.744873	264797.483887	264797.481934	2	2	0.870563	265799.819092	265799.809814	266685.381836	266685.380859	00003	f	1970-01	49.460502	1
59	1	0.542506	269198.470703	269198.468994	269757.370850	269757.369141	3	1	1.056517	270758.579102	270758.570801	271821.405029	271821.403076	00003	f	1970-01	49.460502	0
60	1	0.353026	274331.886963	274331.883789	274701.298096	274701.294922	3	2	0.466470	275701.830811	275701.827881	276181.421875	276181.419922	00003	f	1970-01	49.460502	0
61	1	0.386464	278698.586914	278698.583740	279101.456787	279101.455811	2	1	0.610496	280102.749756	280102.740967	280725.505859	280725.503906	00003	f	1970-01	49.460502	1
62	1	0.381164	283231.970947	283231.968750	283629.559082	283629.557861	2	1	0.540998	284630.509766	284630.504883	285189.409912	285189.407715	00003	f	1970-01	49.460502	1
63	1	0.362346	287698.707764	287698.705811	288077.469727	288077.468018	2	1	0.355664	289078.556885	289078.548828	289437.503906	289437.501953	00003	f	1970-01	49.460502	0
64	2	0.376373	291948.763916	291948.761963	292341.562012	292341.560791	2	1	0.905060	293342.784912	293342.777100	294253.597900	294253.595703	00003	f	1970-01	49.460502	1
65	2	0.351632	296765.500977	296765.498779	297133.554932	297133.552979	3	2	0.688944	298134.742920	298134.734863	298837.572754	298837.571777	00003	f	1970-01	49.460502	0
66	2	0.424341	301348.894775	301348.891846	301789.642822	301789.640869	2	2	0.719016	302790.825928	302790.817871	303517.674072	303517.671875	00003	f	1970-01	49.460502	1
67	2	0.825407	313117.407959	313117.398926	313957.572021	313957.571045	3	2	0.880307	314958.064941	314958.062012	315845.825928	315845.822754	00003	f	1970-01	49.460502	1
68	2	0.416081	318349.137939	318349.135986	318781.637939	318781.635986	3	2	0.390794	319783.808105	319783.798828	320189.705811	320189.703857	00003	f	1970-01	49.460502	0
69	2	0.570021	322699.168945	322699.166992	323285.672852	323285.671875	2	2	0.498818	324286.940918	324286.930908	324797.783936	324797.781982	00003	f	1970-01	49.460502	1
70	2	0.473530	327315.958008	327315.955811	327805.898926	327805.896973	3	1	0.646047	328807.190918	328807.181885	329461.753906	329461.751953	00003	f	1970-01	49.460502	1
71	2	0.415307	331966.021973	331966.019775	332397.740723	332397.739990	3	1	0.461939	333400.702881	333400.693848	333877.701904	333877.699951	00003	f	1970-01	49.460502	0
72	2	0.382602	336382.726807	336382.723877	336781.743896	336781.740967	2	2	0.526688	337784.046875	337784.039062	338325.845947	338325.844971	00003	f	1970-01	49.460502	1
73	2	0.300566	340832.808105	340832.805908	341149.781006	341149.778809	3	1	0.536059	342150.982910	342150.974121	342701.940918	342701.939697	00003	f	1970-01	49.460502	0
74	2	0.373381	345216.181885	345216.179932	345606.003906	345606.001953	3	2	0.717872	346606.375977	346606.372803	347333.834961	347333.833008	00003	f	1970-01	49.460502	0
75	1	0.379905	349849.598877	349849.596924	350245.918945	350245.916748	2	2	0.428022	351247.388916	351247.375000	351694.041016	351694.039795	00003	f	1970-01	49.460502	1
76	1	0.309974	354199.656982	354199.654785	354526.031982	354526.029785	3	1	0.673210	355527.273926	355527.266113	356205.957764	356205.956055	00003	f	1970-01	49.460502	0
77	1	0.425546	358716.372070	358716.369873	359158.345947	359158.343994	3	2	0.439888	360158.730957	360158.727783	360606.064941	360606.062988	00003	f	1970-01	49.460502	0
78	2	0.697075	363116.437988	363116.434814	363829.921875	363829.920898	2	2	0.740417	364831.183838	364831.176025	365589.977051	365589.975830	00003	f	1970-01	49.460502	1
79	2	0.377891	368099.834961	368099.833008	368494.145752	368494.144043	3	1	0.722375	369495.242920	369495.234863	370221.993896	370221.991943	00003	f	1970-01	49.460502	1
80	2	0.464447	372733.235840	372733.233887	373214.104004	373214.102051	2	2	0.525136	374215.205811	374215.197998	374758.138916	374758.137939	00003	f	1970-01	49.460502	0
81	2	0.371060	377266.652832	377266.650879	377654.098145	377654.095947	3	1	0.475749	378655.321777	378655.312988	379142.151855	379142.149902	00003	f	1970-01	49.460502	1
82	2	0.275595	381650.141113	381650.138916	381942.024902	381942.022949	3	1	0.608329	382943.263916	382943.254883	383558.121826	383558.118896	00003	f	1970-01	49.460502	0
83	2	0.330975	386066.867920	386066.865967	386414.140869	386414.137939	3	2	0.492898	387415.285889	387415.277832	387926.103760	387926.102783	00003	f	1970-01	49.460502	0
84	2	0.452233	390433.517090	390433.514893	390902.124023	390902.123047	3	1	0.464970	391918.116699	391918.108887	392398.227051	392398.226074	00003	f	1970-01	49.460502	1
85	2	0.360781	394916.884033	394916.882080	395294.075928	395294.072754	3	1	0.514213	396295.176025	396295.168945	396814.188965	396814.187988	00003	f	1970-01	49.460502	1
86	2	0.496764	399316.974854	399316.971924	399830.118896	399830.116943	3	1	0.428171	400831.201904	400831.194824	401278.230957	401278.227783	00003	f	1970-01	49.460502	1
87	2	0.358091	403783.678955	403783.675781	404158.187012	404158.185059	3	1	0.559505	405159.449707	405159.441895	405726.270020	405726.269043	00003	f	1970-01	49.460502	0
88	1	0.308057	408233.771973	408233.769775	408558.216797	408558.214844	2	2	0.399380	409558.722900	409558.719971	409966.226807	409966.225830	00003	f	1970-01	49.460502	0
89	1	0.338111	412483.793945	412483.791748	412838.315918	412838.313721	2	1	0.364012	413839.541992	413839.533691	414214.249756	414214.248779	00003	f	1970-01	49.460502	1
90	1	0.464733	416717.189941	416717.187988	417198.326904	417198.325928	2	1	0.397360	418199.592773	418199.583984	418614.331055	418614.329834	00003	f	1970-01	49.460502	0
91	1	0.471930	421134.021973	421134.019775	421622.278076	421622.277100	2	1	0.380614	422623.437012	422623.428711	423014.303955	423014.302979	00003	f	1970-01	49.460502	1
92	1	0.424724	425517.306885	425517.304932	425958.458008	425958.456055	2	1	0.455315	426959.695801	426959.687012	427422.403809	427422.401855	00003	f	1970-01	49.460502	1
93	1	0.376278	429934.048828	429934.045898	430326.757812	430326.753906	2	1	0.360713	431328.037109	431328.028809	431694.541992	431694.540039	00003	f	1970-01	49.460502	1
94	1	0.549260	434200.733887	434200.731934	434766.482910	434766.466797	2	1	0.446566	435768.661865	435768.653809	436230.440918	436230.438965	00003	f	1970-01	49.460502	1
95	1	0.383939	438734.131836	438734.129883	439134.562988	439134.560791	3	2	0.455824	440135.787842	440135.778809	440606.468994	440606.467041	00003	f	1970-01	49.460502	0
96	1	0.320551	443117.568115	443117.565918	443454.540039	443454.538818	2	1	0.307143	444455.739990	444455.730957	444774.516846	444774.514893	00003	f	1970-01	49.460502	1
97	1	0.433906	447284.286133	447284.283936	447734.599854	447734.597900	2	1	0.407952	448735.869873	448735.860840	449158.681885	449158.679932	00003	f	1970-01	49.460502	0
98	2	0.386544	451667.680908	451667.678711	452070.643799	452070.641113	2	1	0.442556	453071.873779	453071.864746	453526.708740	453526.707031	00003	f	1970-01	49.460502	1
99	2	0.299704	456034.407959	456034.406006	456350.535889	456350.533936	3	1	0.431037	457352.450928	457352.441895	457798.553955	457798.550781	00003	f	1970-01	49.460502	1
100	2	0.376437	460317.802979	460317.801025	460710.659912	460710.658936	3	1	0.393095	461711.958984	461711.950928	462110.669922	462110.668945	00003	f	1970-01	49.460502	1
101	2	0.292294	464617.866943	464617.864746	464926.576904	464926.574951	3	1	0.368434	465927.830078	465927.821777	466302.730957	466302.729736	00003	f	1970-01	49.460502	1
102	2	0.372306	468817.928955	468817.926758	469206.645020	469206.642822	3	1	0.525011	470207.897949	470207.890137	470742.697021	470742.694824	00003	f	1970-01	49.460502	1
103	2	0.346989	473251.340820	473251.337891	473614.739990	473614.739014	3	1	0.396986	474615.286865	474615.283936	475014.755859	475014.752930	00003	f	1970-01	49.460502	1
104	2	0.352559	477518.042969	477518.040771	477887.043945	477887.040771	3	1	0.497715	478888.224854	478888.216064	479398.888916	479398.887939	00003	f	1970-01	49.460502	1
105	2	0.320315	481918.108887	481918.105713	482254.858887	482254.856934	3	1	0.426908	483256.062988	483256.054932	483694.792969	483694.790771	00003	f	1970-01	49.460502	0
106	2	0.396952	486201.500000	486201.498047	486614.888916	486614.887939	2	2	1.156343	487616.200928	487616.194092	488790.948975	488790.947021	00003	f	1970-01	49.460502	0
107	2	0.264837	491301.584961	491301.582764	491582.847900	491582.846924	3	1	0.637585	492583.935059	492583.927979	493238.937012	493238.935059	00003	f	1970-01	49.460502	1
108	2	0.310857	495751.636963	495751.633789	496078.934814	496078.933105	2	2	0.938167	497080.023926	497080.016846	498022.917969	498022.914795	00003	f	1970-01	49.460502	1
109	2	0.319328	500535.142822	500535.140869	500870.798828	500870.797852	3	1	0.474092	501872.309814	501872.296875	502358.891113	502358.888916	00003	f	1970-01	49.460502	0
110	2	0.370124	504868.436768	504868.434814	505254.979004	505254.977051	3	1	0.586717	506256.660889	506256.646973	506854.929932	506854.927979	00003	f	1970-01	49.460502	1
111	2	0.342246	509368.514893	509368.512939	509727.152832	509727.151855	3	1	0.480150	510728.261963	510728.253906	511215.087891	511215.084961	00003	f	1970-01	49.460502	1
112	2	0.296116	513718.565918	513718.563965	514031.091797	514031.091064	3	1	0.404067	515031.463867	515031.461914	515439.080078	515439.075928	00003	f	1970-01	49.460502	1
113	2	0.334772	517951.984863	517951.981934	518303.137939	518303.135742	2	2	0.536570	519304.406982	519304.398926	519854.964844	519854.961914	00003	f	1970-01	49.460502	0
114	2	0.285886	522368.699951	522368.697754	522670.984863	522670.981934	2	1	0.513907	523672.184082	523672.175781	524199.033936	524199.030762	00003	f	1970-01	49.460502	0
115	2	0.384631	526702.074951	526702.072754	527103.130859	527103.127930	2	1	0.424610	528103.632080	528103.628906	528543.155029	528543.151855	00003	f	1970-01	49.460502	1
116	2	0.330477	531052.156006	531052.152832	531399.047852	531399.045898	3	1	0.716623	532400.117920	532400.110107	533135.305908	533135.302979	00003	f	1970-01	49.460502	1
117	2	0.738557	535652.200928	535652.198975	536407.204834	536407.202881	2	1	0.380572	537407.604004	537407.601807	537799.206055	537799.204834	00003	f	1970-01	49.460502	0
118	2	0.392544	540302.269043	540302.266846	540711.241943	540711.240967	3	1	0.456568	541712.486084	541712.477051	542175.284912	542175.282959	00003	f	1970-01	49.460502	1
119	2	0.321433	544685.750000	544685.747803	545023.562988	545023.561035	3	1	0.411947	546024.744141	546024.735840	546447.372070	546447.369873	00003	f	1970-01	49.460502	0
120	2	0.334572	548952.390869	548952.387695	549303.379883	549303.377930	2	2	0.392523	550304.560059	550304.550781	550711.355957	550711.354980	00003	f	1970-01	49.460502	1
121	2	0.307690	553219.141113	553219.138916	553543.230957	553543.228760	3	1	0.439008	554544.423828	554544.416992	554991.222900	554991.220947	00003	f	1970-01	49.460502	1
122	2	0.344337	557502.529785	557502.525879	557863.260986	557863.260010	3	1	0.450289	558864.455811	558864.448975	559319.236084	559319.234863	00003	f	1970-01	49.460502	0
123	2	0.339075	561835.906982	561835.904785	562191.400879	562191.397949	2	2	0.484937	563192.628906	563192.620117	563687.279053	563687.276855	00003	f	1970-01	49.460502	0
124	2	0.332297	566202.632812	566202.631104	566551.380859	566551.378906	2	2	0.406345	567554.060059	567554.051025	567975.411865	567975.409912	00003	f	1970-01	49.460502	0
125	2	0.321170	570486.030762	570486.028809	570823.624756	570823.623047	2	1	0.475730	571824.832031	571824.823730	572311.531982	572311.529785	00003	f	1970-01	49.460502	0
126	2	0.339634	574819.432129	574819.428955	575175.487061	575175.483887	3	1	1.037659	576176.616943	576176.609131	577223.542969	577223.539795	00003	f	1970-01	49.460502	1
127	2	0.294930	579736.160889	579736.157959	580047.513916	580047.510742	2	2	0.906809	581048.614990	581048.606934	581959.408936	581959.406738	00003	f	1970-01	49.460502	1
128	2	0.297420	584469.561768	584469.559814	584783.397949	584783.396973	3	1	0.452809	585787.426025	585787.417969	586255.480957	586255.478760	00003	f	1970-01	49.460502	1
129	2	0.421505	588769.624023	588769.620850	589207.543945	589207.541992	2	2	0.636089	590208.734863	590208.726807	590855.475830	590855.473877	00003	f	1970-01	49.460502	1
130	2	0.485399	593369.685791	593369.684082	593871.492920	593871.490967	3	1	0.433368	594872.696777	594872.688965	595319.505859	595319.503906	00003	f	1970-01	49.460502	1
131	2	0.330737	597836.465820	597836.463867	598183.576904	598183.574951	3	1	0.484695	599184.674072	599184.666016	599687.546875	599687.543945	00003	f	1970-01	49.460502	0
132	2	0.324013	602203.163818	602203.160889	602543.594727	602543.592041	3	1	0.710710	603544.815918	603544.807861	604263.630859	604263.628906	00003	f	1970-01	49.460502	0
133	2	0.269407	606770.010986	606770.007812	607055.698975	607055.697021	2	2	0.969897	608057.218994	608057.205811	609039.542969	609039.541992	00003	f	1970-01	49.460502	0
134	1	0.635347	617421.199951	617421.188721	618071.791992	618071.791016	3	2	0.401208	619073.006836	619072.997803	619487.688965	619487.687744	00003	f	1970-01	49.460502	0
135	1	0.395911	622003.422852	622003.420898	622415.750977	622415.748779	3	1	0.419819	623416.997803	623416.989990	623839.685059	623839.681885	00003	f	1970-01	49.460502	1
136	1	0.357854	626353.483887	626353.480713	626727.761963	626727.759766	3	1	0.463213	627728.857910	627728.849854	628199.815918	628199.814941	00003	f	1970-01	49.460502	1
137	1	0.439883	630703.546875	630703.544922	631159.838867	631159.837891	2	2	0.461787	632161.163818	632161.156006	632631.772949	632631.771973	00003	f	1970-01	49.460502	1
138	1	0.382450	635136.941895	635136.939941	635535.804932	635535.802734	2	2	0.422441	636538.345703	636538.336914	636975.828857	636975.827881	00003	f	1970-01	49.460502	0
139	1	0.400852	639487.010986	639487.008789	639904.268066	639904.266846	2	2	0.439786	640905.445801	640905.437012	641359.889893	641359.887939	00003	f	1970-01	49.460502	0
140	1	0.361137	643870.406738	643870.404053	644247.967041	644247.965820	2	1	0.434440	645248.821045	645248.814697	645687.975830	645687.973877	00003	f	1970-01	49.460502	1
141	1	0.395675	648203.794922	648203.792725	648615.908936	648615.906006	2	1	0.499592	649617.005859	649616.999023	650119.859863	650119.858887	00003	f	1970-01	49.460502	1
142	1	0.554369	652637.187012	652637.184814	653207.993896	653207.991943	2	1	0.443611	654209.184814	654209.175781	654663.927979	654663.925781	00003	f	1970-01	49.460502	1
143	1	0.829003	657170.581787	657170.579834	658016.007812	658016.006104	2	1	0.387716	659017.072021	659017.063965	659408.083008	659408.080811	00003	f	1970-01	49.460502	0
144	1	0.358878	661920.655029	661920.652832	662295.956787	662295.954834	2	2	0.680251	663297.014893	663297.006836	663984.054932	663984.052979	00003	f	1970-01	49.460502	0
145	1	0.632290	666487.390137	666487.386963	667136.084961	667136.083740	2	1	0.334144	668138.702881	668138.693848	668487.989014	668487.987061	00003	f	1970-01	49.460502	1
146	1	0.443458	671004.119873	671004.117920	671464.024902	671464.022949	3	2	0.393565	672465.126953	672465.119873	672864.116943	672864.114990	00003	f	1970-01	49.460502	0
147	1	0.604738	675370.868896	675370.866943	675991.992920	675991.990723	2	1	0.708156	676993.193848	676993.186035	677712.117920	677712.115967	00003	f	1970-01	49.460502	0
148	1	0.394710	680220.933838	680220.930908	680632.046875	680632.044922	2	2	0.626814	681633.052734	681633.046875	682264.176758	682264.175049	00003	f	1970-01	49.460502	1
149	1	0.412761	684771.003906	684771.000732	685200.166992	685200.165039	2	2	0.452007	686201.654053	686201.639893	686656.106934	686656.105957	00003	f	1970-01	49.460502	1
150	1	0.444746	689171.052002	689171.049805	689632.202881	689632.200928	2	2	0.410819	690633.457031	690633.448730	691048.306885	691048.305908	00003	f	1970-01	49.460502	1
151	1	0.365328	693554.441895	693554.438721	693936.189941	693936.187012	2	1	1.141933	694939.189941	694939.180908	696096.145020	696096.143066	00003	f	1970-01	49.460502	0
152	1	0.355461	698604.629150	698604.626953	698976.396973	698976.394775	2	2	0.532659	699977.236084	699977.229736	700520.309814	700520.308105	00003	f	1970-01	49.460502	0
153	1	0.562134	703039.073975	703039.072021	703616.462891	703616.459717	3	1	0.419369	704617.548096	704617.540771	705040.388916	705040.386963	00003	f	1970-01	49.460502	1
154	1	0.349348	707554.639893	707554.637939	707920.400879	707920.399902	3	1	0.470652	708922.621094	708922.612793	709408.392822	709408.391846	00003	f	1970-01	49.460502	0
155	2	0.422531	711921.363770	711921.361816	712360.308838	712360.306885	3	1	0.389271	713361.404053	713361.395752	713760.414795	713760.412842	00003	f	1970-01	49.460502	1
156	2	0.408521	716271.442871	716271.440918	716696.369873	716696.367920	3	1	0.463767	717697.500000	717697.491943	718168.295898	718168.293945	00003	f	1970-01	49.460502	0
157	2	0.328480	720671.517822	720671.514893	721016.394775	721016.392090	3	1	0.363257	722017.490967	722017.483887	722384.517822	722384.516113	00003	f	1970-01	49.460502	1
158	2	0.272101	724888.213867	724888.211914	725176.785889	725176.783936	3	1	0.388476	726177.191895	726177.188965	726576.468018	726576.465820	00003	f	1970-01	49.460502	0
159	2	0.503823	729088.321045	729088.318848	729608.538818	729608.535889	3	1	0.443097	730609.784912	730609.776123	731064.477051	731064.474854	00003	f	1970-01	49.460502	0
160	2	0.620457	733571.674805	733571.672852	734208.536865	734208.534912	2	1	1.179143	735209.748047	735209.739014	736400.625000	736400.622803	00003	f	1970-01	49.460502	0
161	2	0.350985	738905.079834	738905.077881	739272.481934	739272.479980	2	2	0.472577	740272.898926	740272.896973	740760.811768	740760.809814	00003	f	1970-01	49.460502	1
162	2	0.352246	743271.781006	743271.778809	743640.491943	743640.488770	3	1	0.529572	744641.672852	744641.665039	745184.500977	745184.497803	00003	f	1970-01	49.460502	0
163	1	0.407550	747688.608887	747688.606934	748112.527832	748112.524902	2	2	0.487032	749113.708984	749113.699951	749608.677002	749608.675049	00003	f	1970-01	49.460502	0
164	1	0.422293	752121.938965	752121.935791	752560.667969	752560.665771	2	1	0.365045	753561.836914	753561.828857	753936.751953	753936.750977	00003	f	1970-01	49.460502	0
165	1	0.496899	756455.361816	756455.359863	756968.672119	756968.668945	3	1	0.484334	757969.771973	757969.764893	758472.784912	758472.783936	00003	f	1970-01	49.460502	1
166	1	0.339544	760988.739014	760988.736816	761344.711914	761344.708984	2	2	0.429546	762345.782959	762345.775879	762784.716797	762784.713867	00003	f	1970-01	49.460502	1
