
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	gender	DOB	age	won

1	0	0.000000	142.198975	142.196289	0.000000	0.000000
2	0	0.000000	4156.642090	4156.640137	0.000000	0.000000
3	1	1.988121	8173.402100	8173.400146	10177.486084	10177.484131	2	0	0.000000	11180.422119	11180.410156	0.000000	0.000000	00020	m	1970-01	49.557534 
4	1	1.867168	15190.240967	15190.239258	17073.391113	17073.389160	3	1	1.399790	18076.224121	18076.209961	19489.455322	19489.453125	00020	m	1970-01	49.557534	0
5	0	0.000000	22007.601074	22007.599121	0.000000	0.000000
6	1	1.433894	26023.501221	26023.498047	27473.508057	27473.507080	2	0	0.000000	28475.927002	28475.917969	0.000000	0.000000	00020	m	1970-01	49.557534 
7	1	1.839176	32490.255127	32490.253174	34345.568115	34345.565186	2	1	1.117118	35346.193115	35346.188965	36473.647949	36473.645264	00020	m	1970-01	49.557534	1
8	1	1.099134	38990.364990	38990.362061	40105.609131	40105.608154	3	1	1.102406	41107.515137	41107.513184	42225.642090	42225.641113	00020	m	1970-01	49.557534	1
9	1	1.165078	44740.492188	44740.490234	45921.635986	45921.635254	2	1	1.117651	46925.190186	46925.181152	48057.652100	48057.650146	00020	m	1970-01	49.557534	1
10	1	1.731726	50573.853027	50573.850098	52321.719238	52321.717041	3	1	1.493707	53325.277100	53325.270264	54833.810059	54833.809082	00020	m	1970-01	49.557534	1
11	1	1.020976	57340.614014	57340.611328	58377.714111	58377.711914	3	1	1.643513	59379.226318	59379.209961	61033.701172	61033.698975	00020	m	1970-01	49.557534	1
12	1	1.268879	63540.697998	63540.696045	64825.727295	64825.724121	2	0	0.000000	65827.551025	65827.542969	0.000000	0.000000	00020	m	1970-01	49.557534 
13	0	0.000000	69840.817139	69840.814941	0.000000	0.000000
14	1	2.488227	73857.488037	73857.486084	76361.842041	76361.840088	3	2	1.452146	77362.552246	77362.549072	78825.911133	78825.910156	00020	m	1970-01	49.557534	1
15	1	0.948767	81340.923096	81340.921143	82305.829102	82305.827148	2	2	1.486194	83308.128174	83308.126221	84810.049072	84810.048096	00020	m	1970-01	49.557534	1
16	1	1.389494	87324.430176	87324.427979	88730.012207	88730.010010	3	2	1.405277	89731.470947	89731.463135	91145.923096	91145.922119	00020	m	1970-01	49.557534	1
17	1	1.415957	93657.842041	93657.839111	95089.899902	95089.899170	2	2	1.110564	96092.532227	96092.523926	97217.996094	97217.995117	00020	m	1970-01	49.557534	1
18	1	1.229371	99724.571289	99724.569092	100970.069092	100970.068115	2	2	1.490712	101970.468994	101970.467041	103466.041992	103466.041016	00020	m	1970-01	49.557534	0
19	1	1.587272	105974.654297	105974.652100	107578.060059	107578.059082	2	2	1.371110	108578.481201	108578.479004	109962.046143	109962.042969	00020	m	1970-01	49.557534	0
20	1	1.279292	112474.705322	112474.703125	113770.146240	113770.144287	3	1	1.362799	114770.604980	114770.603271	116138.133057	116138.132080	00020	m	1970-01	49.557534	1
21	1	0.856475	118641.864014	118641.862061	119514.126953	119514.125000	2	1	1.349708	120514.723145	120514.718018	121874.154053	121874.152100	00020	m	1970-01	49.557534	0
22	1	1.522484	124391.588135	124391.586914	125930.221924	125930.219238	2	1	1.853026	126930.746094	126930.744141	128794.239990	128794.238037	00020	m	1970-01	49.557534	1
23	1	1.261765	131308.352295	131308.350098	132586.262207	132586.260986	3	1	1.930158	133587.680176	133587.669189	135522.251221	135522.249268	00020	m	1970-01	49.557534	1
24	1	0.816428	138041.808105	138041.804932	138874.359131	138874.358154	2	1	1.438954	139876.889160	139876.874268	141330.330078	141330.328125	00020	m	1970-01	49.557534	0
25	1	1.672340	143841.855957	143841.854004	145530.336182	145530.335205	2	2	1.508905	146531.468994	146531.462158	148050.368164	148050.366211	00020	m	1970-01	49.557534	0
26	1	1.187596	150558.647217	150558.645020	151762.375977	151762.374268	2	1	1.019508	152762.816162	152762.813965	153794.424072	153794.422119	00020	m	1970-01	49.557534	1
27	1	0.933564	156308.689941	156308.688232	157258.394043	157258.393066	2	1	1.343447	158260.676025	158260.662109	159618.478027	159618.476074	00020	m	1970-01	49.557534	1
28	1	0.964898	162125.480225	162125.478027	163106.514160	163106.512939	2	1	1.333451	164106.997070	164106.993164	165458.539062	165458.536133	00020	m	1970-01	49.557534	1
29	1	0.810811	167975.563965	167975.562012	168802.518066	168802.516113	2	1	1.001792	169803.609131	169803.601074	170810.467041	170810.465088	00020	m	1970-01	49.557534	1
30	1	0.732838	173325.612061	173325.610107	174074.588135	174074.586182	2	1	1.342637	175077.437988	175077.423096	176434.550049	176434.549072	00020	m	1970-01	49.557534	0
31	1	0.996052	178942.350098	178942.347900	179954.546143	179954.544922	3	2	1.490499	180955.500000	180955.494141	182450.643066	182450.642090	00020	m	1970-01	49.557534	1
32	1	2.163377	184959.131104	184959.129150	187138.661133	187138.660156	2	2	1.363915	188139.779053	188139.771240	189522.679932	189522.678223	00020	m	1970-01	49.557534	0
33	1	0.872602	192027.715088	192027.712158	192914.627930	192914.626953	3	1	1.261218	193915.064941	193915.062256	195186.700928	195186.699219	00020	m	1970-01	49.557534	1
34	1	0.781892	197692.663086	197692.661133	198490.702148	198490.698975	2	1	1.357825	199493.931885	199493.923096	200866.744141	200866.742188	00020	m	1970-01	49.557534	1
35	1	0.682578	203376.093018	203376.091064	204074.803223	204074.802246	2	1	1.142388	205077.447266	205077.438965	206234.770020	206234.769043	00020	m	1970-01	49.557534	0
36	1	1.659861	208742.830078	208742.828125	210418.833008	210418.832031	3	2	1.152806	211419.252197	211419.250000	212578.828125	212578.826172	00020	m	1970-01	49.557534	0
37	1	0.709828	215092.916016	215092.914062	215818.895996	215818.894043	3	1	1.328208	216819.418213	216819.414062	218154.841064	218154.839111	00020	m	1970-01	49.557534	1
38	1	0.695110	220659.677002	220659.675049	221370.920166	221370.919189	2	1	1.058595	222372.141113	222372.133057	223434.891113	223434.890137	00020	m	1970-01	49.557534	1
39	1	0.691665	225943.093018	225943.091064	226650.892090	226650.891113	2	1	1.007657	227651.269287	227651.267090	228667.009033	228667.007080	00020	m	1970-01	49.557534	0
40	1	0.746264	231176.494141	231176.492188	231938.902100	231938.899902	2	1	1.898583	232940.010986	232940.004150	234843.017090	234843.016113	00020	m	1970-01	49.557534	1
41	1	0.906971	237359.923096	237359.921143	238283.030029	238283.028076	3	1	0.886112	239284.115967	239284.109131	240178.949951	240178.949219	00020	m	1970-01	49.557534	1
42	1	0.637564	242693.296143	242693.293945	243347.001953	243347.000977	2	1	0.995455	244347.436279	244347.434082	245355.010010	245355.008057	00020	m	1970-01	49.557534	0
43	1	0.814891	247860.259033	247860.257080	248691.110107	248691.109131	2	1	1.069383	249694.697021	249694.688965	250779.099121	250779.098145	00020	m	1970-01	49.557534	1
44	1	0.597467	253293.456055	253293.454102	253907.058105	253907.056152	2	1	1.148681	254908.167236	254908.158936	256075.067871	256075.067139	00020	m	1970-01	49.557534	0
45	1	0.705440	258593.531982	258593.530273	259315.113037	259315.111084	2	1	1.244709	260316.204102	260316.197266	261571.202148	261571.201172	00020	m	1970-01	49.557534	1
46	1	0.670437	264076.981934	264076.980225	264763.580078	264763.578125	2	1	1.562581	265764.642090	265764.635010	267339.167969	267339.166992	00020	m	1970-01	49.557534	1
47	1	0.575338	269844.354248	269844.352051	270435.187012	270435.185303	3	1	1.168049	271435.572998	271435.571289	272611.338135	272611.337158	00020	m	1970-01	49.557534	1
48	1	0.635967	275127.102051	275127.100342	275779.228271	275779.226074	2	1	1.913835	276780.497070	276780.488037	278707.280029	278707.278076	00020	m	1970-01	49.557534	1
49	1	0.712553	281212.531982	281212.530029	281939.282227	281939.281250	2	1	0.858451	282940.332275	282940.324951	283803.284180	283803.283203	00020	m	1970-01	49.557534	0
50	1	0.676677	286310.660156	286310.658203	287003.458008	287003.457031	3	1	0.959627	288004.685059	288004.677002	288971.436035	288971.434082	00020	m	1970-01	49.557534	1
51	1	0.701950	291477.394043	291477.392090	292195.480957	292195.479248	2	1	1.049104	293195.916260	293195.913086	294259.433105	294259.431152	00020	m	1970-01	49.557534	1
52	1	0.513876	296777.469238	296777.467041	297307.500977	297307.499268	2	1	1.236359	298308.615234	298308.607178	299563.389160	299563.388184	00020	m	1970-01	49.557534	1
53	1	0.597767	302077.544189	302077.541992	302691.456055	302691.455078	2	1	0.948952	303692.609131	303692.602051	304659.448975	304659.447266	00020	m	1970-01	49.557534	1
54	1	0.553746	307177.630127	307177.627930	307747.506104	307747.503906	2	1	1.042943	308748.743164	308748.733887	309803.525146	309803.522949	00020	m	1970-01	49.557534	0
55	1	0.764478	312311.028076	312311.026123	313091.641113	313091.639893	2	1	0.852932	314092.824219	314092.816162	314963.523193	314963.520996	00020	m	1970-01	49.557534	0
56	1	0.653731	317477.742188	317477.739990	318147.643066	318147.642090	3	1	0.938948	319148.186279	319148.182129	320099.656006	320099.654297	00020	m	1970-01	49.557534	1
57	1	0.640253	322611.192139	322611.190186	323267.581299	323267.580078	2	1	0.998197	324269.059082	324269.046143	325275.631104	325275.629150	00020	m	1970-01	49.557534	1
58	1	0.520931	327794.593994	327794.592041	328331.670898	328331.668213	2	1	0.811475	329333.243164	329333.229980	330155.671143	330155.669189	00020	m	1970-01	49.557534	0
59	1	0.518228	332661.338135	332661.336182	333195.700195	333195.699219	3	1	0.984737	334196.217041	334196.215088	335195.668213	335195.666992	00020	m	1970-01	49.557534	1
60	1	0.412115	337711.395020	337711.393066	338139.665039	338139.664062	2	1	0.794962	339140.689209	339140.683105	339939.745117	339939.742920	00020	m	1970-01	49.557534	0
61	1	0.590735	342444.934082	342444.932129	343051.709229	343051.707031	2	1	0.846742	344052.812988	344052.805176	344907.819092	344907.816162	00020	m	1970-01	49.557534	1
62	1	0.440067	347412.265137	347412.263184	347867.781250	347867.779053	3	1	0.830095	348869.020264	348869.011230	349707.899170	349707.897217	00020	m	1970-01	49.557534	1
63	1	0.496070	352212.067139	352212.065186	352723.848145	352723.846191	2	1	0.851287	353725.336914	353725.324219	354595.854980	354595.853027	00020	m	1970-01	49.557534	1
64	1	0.492034	357111.707275	357111.705078	357619.864258	357619.862061	3	1	1.126850	358621.508057	358621.493164	359755.891113	359755.888184	00020	m	1970-01	49.557534	0
65	1	0.645920	362261.762207	362261.760010	362923.843994	362923.842285	2	1	1.418469	363924.918213	363924.911133	365347.915283	365347.913086	00020	m	1970-01	49.557534	1
66	1	0.565920	367861.843994	367861.842041	368443.915039	368443.914062	3	1	0.814522	369446.318115	369446.311035	370275.991211	370275.974121	00020	m	1970-01	49.557534	0
67	0	0.000000	385513.749023	385513.739990	0.000000	0.000000
68	2	0.323072	389528.861084	389528.859131	389868.050049	389868.049072	3	2	1.589642	390869.416016	390869.405029	392468.070068	392468.069092	00020	m	1970-01	49.557534	0
69	2	0.521059	394978.907959	394978.906250	395516.126221	395516.124023	2	2	1.003607	396516.982178	396516.977051	397532.116211	397532.114014	00020	m	1970-01	49.557534	1
70	2	2.222341	400045.666260	400045.664062	402284.148193	402284.145996	2	2	1.052915	403285.262939	403285.255127	404348.220947	404348.219238	00020	m	1970-01	49.557534	1
71	2	0.925665	406862.384033	406862.382080	407804.206055	407804.204102	3	2	0.967538	408805.318115	408805.310059	409780.294189	409780.288330	00020	m	1970-01	49.557534	0
72	2	1.004257	412295.800293	412295.798096	413316.206299	413316.204102	3	2	1.139486	414317.314209	414317.306885	415468.270996	415468.269043	00020	m	1970-01	49.557534	1
73	2	0.984891	417979.261230	417979.259033	418980.292969	418980.289307	3	2	1.608770	419981.501953	419981.494141	421604.308105	421604.307129	00020	m	1970-01	49.557534	0
74	2	0.987551	424112.687988	424112.686035	425116.388916	425116.387207	3	2	0.955380	426117.611084	426117.603027	427084.371094	427084.368164	00020	m	1970-01	49.557534	0
