
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	gender	DOB	age	won

1	1	0.704857	146.435059	146.432861	865.058105	865.057129	3	1	0.627718	1866.513184	1866.510010	2504.695068	2504.693115	00010	f	1970-01	49.476941	1
2	1	0.485783	5010.916992	5010.915039	5512.692139	5512.690186	3	1	1.225857	6513.557129	6513.554199	7752.826904	7752.825195	00010	f	1970-01	49.476941	0
3	1	0.475723	10260.993896	10260.992188	10752.713135	10752.711182	2	1	0.031860	11754.674072	11754.666992	11792.635010	11792.634033	00010	f	1970-01	49.476941	1
4	1	0.769596	14311.089111	14311.085938	15096.621094	15096.620117	2	1	0.794151	16098.776123	16098.767090	16904.661865	16904.660156	00010	f	1970-01	49.476941	0
5	1	0.605580	19411.994873	19411.992188	20032.723877	20032.708984	2	2	1.068110	21041.248047	21041.239014	22128.654053	22128.653076	00010	f	1970-01	49.476941	0
6	2	0.436291	24644.416992	24644.415039	25096.828125	25096.826172	2	2	0.746171	26098.149170	26098.140137	26856.832031	26856.831055	00010	f	1970-01	49.476941	1
7	2	0.023461	29361.156006	29361.154053	29400.736084	29400.734863	2	2	0.141394	30402.528076	30402.520020	30552.799072	30552.798096	00010	f	1970-01	49.476941	1
8	2	0.899436	33061.229004	33061.227051	33976.768066	33976.767090	3	2	0.974679	34978.512207	34978.509033	35968.802979	35968.802002	00010	f	1970-01	49.476941	0
9	2	0.506785	38477.971191	38477.968018	39000.863037	39000.861084	3	2	1.053076	40002.521973	40002.512939	41064.930908	41064.928955	00010	f	1970-01	49.476941	0
10	2	1.174459	43578.052979	43578.050049	44768.930908	44768.928955	3	2	0.246459	45770.763916	45770.756104	46024.936035	46024.935059	00010	f	1970-01	49.476941	1
11	2	0.512065	48544.797119	48544.794189	49072.963135	49072.959961	2	2	0.035310	50074.523926	50074.517090	50112.984863	50112.983154	00010	f	1970-01	49.476941	0
12	2	0.388650	52628.156006	52628.154053	53032.942139	53032.939941	3	1	0.836637	54033.687012	54033.684082	54880.960938	54880.958252	00010	f	1970-01	49.476941	0
13	1	0.485867	57394.892090	57394.890137	57896.977051	57896.975098	2	1	0.257872	58898.174072	58898.166016	59169.000000	59168.998047	00010	f	1970-01	49.476941	0
14	1	0.346582	61678.343994	61678.341064	62041.008057	62041.007080	3	1	0.027879	63042.427979	63042.414062	63089.067139	63089.066162	00010	f	1970-01	49.476941	1
15	2	0.397934	65595.026123	65595.022949	66009.056152	66009.053955	3	2	0.901094	67009.725098	67009.720215	67929.009033	67929.008057	00010	f	1970-01	49.476941	1
16	2	0.867084	70461.741943	70461.739990	71345.042969	71345.041992	2	1	0.607768	72346.412842	72346.405029	72969.083008	72969.082031	00010	f	1970-01	49.476941	1
17	1	0.490476	75478.477051	75478.475098	75985.073242	75985.071045	3	1	0.614044	76986.208008	76986.200195	77609.148193	77609.147217	00010	f	1970-01	49.476941	1
18	1	0.377129	80113.719971	80113.718018	80505.147949	80505.145996	2	1	0.865742	81506.386963	81506.377930	82377.162109	82377.161133	00010	f	1970-01	49.476941	1
19	1	0.305675	84895.286133	84895.282959	85217.166016	85217.164062	2	1	0.685028	86218.391846	86218.384033	86913.275146	86913.274170	00010	f	1970-01	49.476941	1
20	1	0.516493	89428.679932	89428.677979	89961.310059	89961.308105	2	1	0.679117	90963.281006	90963.268066	91657.360107	91657.357910	00010	f	1970-01	49.476941	1
21	1	0.527111	94162.335938	94162.333984	94705.344971	94705.343018	2	1	0.665566	95706.500000	95706.492920	96377.206055	96377.204834	00010	f	1970-01	49.476941	1
22	1	0.409697	98895.445068	98895.443115	99321.265137	99321.263184	3	1	0.688467	100322.506104	100322.498047	101017.269043	101017.268066	00010	f	1970-01	49.476941	1
23	1	0.200320	103528.893066	103528.891113	103745.322021	103745.321045	3	1	0.863593	104746.910156	104746.902100	105625.364990	105625.363037	00010	f	1970-01	49.476941	0
24	1	0.480241	108130.672119	108130.670166	108625.294922	108625.292236	2	2	0.764109	109626.128906	109626.124023	110409.291016	110409.288086	00010	f	1970-01	49.476941	1
25	2	0.560985	112913.572021	112913.570068	113489.465088	113489.463135	3	2	0.018188	114490.572021	114490.565186	114513.510986	114513.509033	00010	f	1970-01	49.476941	0
26	1	1.628107	117029.067139	117029.064941	118673.394043	118673.393066	2	2	0.729436	119674.594971	119674.587158	120409.400879	120409.399170	00010	f	1970-01	49.476941	1
27	2	0.800822	122914.818115	122914.815918	123729.435059	123729.434082	2	1	0.783959	124731.341064	124731.333008	125529.425049	125529.422119	00010	f	1970-01	49.476941	1
28	1	0.139471	128045.907959	128045.906006	128201.479980	128201.479004	3	1	0.709454	129201.986084	129201.983887	129921.530029	129921.529053	00010	f	1970-01	49.476941	1
29	1	0.131990	132429.328857	132429.327148	132577.496094	132577.495117	2	2	0.093990	133580.564941	133580.555908	133689.550049	133689.548096	00010	f	1970-01	49.476941	0
30	2	0.157383	136195.978027	136195.975098	136369.483154	136369.482178	3	1	0.622614	137370.753174	137370.745117	138001.588135	138001.585938	00010	f	1970-01	49.476941	0
31	2	0.048632	140512.748047	140512.746094	140577.498047	140577.497070	2	2	0.909892	141581.266846	141581.250977	142505.551270	142505.550049	00010	f	1970-01	49.476941	0
32	2	0.436717	145012.809082	145012.806885	145465.661133	145465.658936	3	2	0.722488	146467.246094	146467.231934	147201.538086	147201.536865	00010	f	1970-01	49.476941	1
33	2	0.544486	149712.896240	149712.893066	150273.571045	150273.570068	3	2	0.641117	151275.137939	151275.124023	151921.675049	151921.674072	00010	f	1970-01	49.476941	0
34	1	0.411981	154429.608154	154429.605957	154857.714844	154857.713135	3	1	0.058095	155858.795898	155858.789062	155921.659912	155921.658203	00010	f	1970-01	49.476941	0
35	1	0.563187	158446.355225	158446.352051	159025.640137	159025.639160	2	1	0.859001	160026.141846	160026.139160	160889.664062	160889.662109	00010	f	1970-01	49.476941	1
36	1	0.517157	163396.410889	163396.409180	163929.691162	163929.688965	3	1	0.727797	164931.014160	164931.007080	165673.746094	165673.744141	00010	f	1970-01	49.476941	1
37	1	0.397862	168179.833008	168179.831055	168593.802979	168593.802002	3	1	0.749094	169595.005127	169594.998047	170361.813232	170361.811035	00010	f	1970-01	49.476941	0
38	1	0.024845	172879.875977	172879.874023	172921.777100	172921.776123	3	1	0.615317	173923.067139	173923.059082	174545.728027	174545.726074	00010	f	1970-01	49.476941	1
39	1	0.538374	177063.259033	177063.256104	177617.759033	177617.758057	2	1	0.660333	178618.968018	178618.959961	179289.873047	179289.872070	00010	f	1970-01	49.476941	0
40	2	0.373082	181796.666016	181796.664062	182185.883057	182185.880859	3	1	0.653737	183186.291992	183186.290039	183849.891113	183849.889160	00010	f	1970-01	49.476941	1
41	2	0.758238	186363.403076	186363.400879	187137.847900	187137.845947	3	2	0.654296	188138.964111	188138.957031	188801.903076	188801.902100	00010	f	1970-01	49.476941	1
42	2	0.184307	191313.468018	191313.466064	191513.897949	191513.895996	3	1	0.648210	192515.105957	192515.099121	193177.942139	193177.939941	00010	f	1970-01	49.476941	1
43	2	0.672873	195696.870117	195696.866943	196385.946045	196385.931152	2	2	0.717627	197386.349121	197386.347168	198114.046143	198114.043945	00010	f	1970-01	49.476941	1
44	2	0.011594	200630.269043	200630.266846	200657.976074	200657.975098	2	1	0.537562	201659.095947	201659.089111	202201.962158	202201.960205	00010	f	1970-01	49.476941	0
45	2	0.008163	204713.704102	204713.701904	204737.942139	204737.941162	2	2	0.847543	205739.162109	205739.154053	206594.120117	206594.117920	00010	f	1970-01	49.476941	0
46	2	0.472178	209113.730957	209113.729004	209602.032959	209602.031982	3	2	0.524803	210603.245117	210603.237061	211138.066162	211138.063965	00010	f	1970-01	49.476941	0
47	1	0.842683	213647.110107	213647.108154	214506.021973	214506.020996	2	1	0.567716	215506.753906	215506.749023	216082.071045	216082.068115	00010	f	1970-01	49.476941	0
48	1	0.348739	218597.192139	218597.189941	218962.054932	218962.053223	2	1	0.646006	219964.520020	219964.515137	220626.148926	220626.146973	00010	f	1970-01	49.476941	1
49	2	0.295404	223131.041992	223131.040039	223442.131104	223442.128906	3	1	0.618648	224443.356201	224443.347900	225066.149170	225066.148193	00010	f	1970-01	49.476941	1
50	2	0.477161	227580.655273	227580.653076	228074.151123	228074.148926	3	1	0.713821	229075.279053	229075.272217	229794.224121	229794.221924	00010	f	1970-01	49.476941	1
51	2	0.008715	232299.086182	232299.083008	232322.274902	232322.273193	3	1	0.767941	233323.594238	233323.585205	234098.237061	234098.234863	00010	f	1970-01	49.476941	1
52	2	0.115969	236614.113037	236614.110107	236746.218994	236746.216064	3	1	0.702559	237748.754150	237748.746094	238466.250000	238466.248047	00010	f	1970-01	49.476941	1
53	2	0.125260	240980.846924	240980.844971	241122.228027	241122.226074	3	1	0.638878	242123.519043	242123.510010	242770.304932	242770.302979	00010	f	1970-01	49.476941	1
54	2	0.641159	245280.905029	245280.903076	245938.286133	245938.282959	3	2	0.622291	246939.390869	246939.384033	247570.252930	247570.251953	00010	f	1970-01	49.476941	0
55	1	0.081138	250080.967041	250080.964111	250178.240234	250178.238037	2	1	0.685100	251182.298096	251182.290039	251882.333008	251882.331055	00010	f	1970-01	49.476941	0
56	1	0.452420	254397.701172	254397.698975	254866.340820	254866.340088	2	2	0.593828	255866.893066	255866.889893	256474.332031	256474.330078	00010	f	1970-01	49.476941	1
57	2	0.157094	258981.102051	258981.098877	259154.412109	259154.409912	3	1	0.685888	260155.664062	260155.655029	260850.385986	260850.385010	00010	f	1970-01	49.476941	1
58	2	0.853763	263364.451904	263364.449951	264234.461182	264234.458984	3	1	0.587118	265235.686035	265235.677979	265834.563965	265834.562012	00010	f	1970-01	49.476941	1
59	2	0.126377	268347.887207	268347.885010	268490.403076	268490.402100	3	1	0.704944	269491.766113	269491.758057	270202.423096	270202.420898	00010	f	1970-01	49.476941	0
60	1	0.071760	272714.642090	272714.639893	272802.508057	272802.507080	2	2	0.596298	273803.741943	273803.733154	274410.558105	274410.557129	00010	f	1970-01	49.476941	1
61	1	0.007647	276915.139893	276915.138184	276938.544189	276938.543213	3	2	0.574947	277939.819092	277939.812012	278522.537109	278522.535156	00010	f	1970-01	49.476941	1
62	1	0.738929	281031.416992	281031.414062	281786.565186	281786.563965	3	2	0.580951	282787.796143	282787.787109	283378.578125	283378.576172	00010	f	1970-01	49.476941	1
63	1	0.688271	285898.156006	285898.154053	286602.566895	286602.566162	3	1	0.516273	287603.645264	287603.636963	288130.706055	288130.704102	00010	f	1970-01	49.476941	0
64	2	0.530291	290648.208008	290648.206055	291194.638184	291194.636230	3	2	0.588147	292195.740967	292195.734131	292802.639160	292802.635986	00010	f	1970-01	49.476941	0
