
trial	choice1	rts1	stim1ons_sl	stim1ons_ms	choice1ons_sl	choice1ons_ms	state	choice2	rts2	stim2ons_sl	stim2ons_ms	choice2ons_sl	choice2ons_ms	SC_ID	gender	DOB	age	won
57	2	2.755741	263061.620850	263061.618896	265833.610107	265833.607910	2	1	1.636908	266834.588867	266834.582031	268481.656982	268481.656006	00022	f	1970-01	49.651826	0
58	2	0.446191	270995.176025	270995.173828	271457.565918	271457.564941	3	2	0.386809	272458.693848	272458.686035	272849.666992	272849.666016	00022	f	1970-01	49.651826	0
59	1	0.383615	275361.938965	275361.937012	275761.790039	275761.789062	2	1	0.351488	276763.291016	276763.282959	277129.802979	277129.802002	00022	f	1970-01	49.651826	0
60	1	0.516126	279645.415039	279645.411865	280177.728027	280177.727051	3	2	0.422852	281180.145996	281180.138184	281617.906006	281617.903076	00022	f	1970-01	49.651826	0
61	2	0.448777	284128.788818	284128.787109	284593.822998	284593.822021	3	1	0.430047	285596.767822	285596.760010	286041.893066	286041.892090	00022	f	1970-01	49.651826	1
62	1	0.384123	288545.517822	288545.515869	288945.890869	288945.888916	2	1	0.311898	289947.081055	289947.072021	290273.848877	290273.848145	00022	f	1970-01	49.651826	0
63	2	0.766817	292778.963135	292778.960938	293562.030029	293562.029053	3	1	0.311292	294562.628906	294562.625977	294889.990967	294889.989990	00022	f	1970-01	49.651826	0
64	2	0.509328	297412.415039	297412.413086	297937.993896	297937.992188	3	2	0.327451	298939.083984	298939.076904	299274.039062	299274.037109	00022	f	1970-01	49.651826	0
65	1	0.662676	301779.295898	301779.292969	302458.107910	302458.105957	2	1	0.475054	303459.090820	303459.084961	303938.132080	303938.129883	00022	f	1970-01	49.651826	1
66	1	0.339933	306445.992920	306445.990967	306802.146973	306802.133057	2	1	0.477400	307803.203125	307803.195801	308290.213135	308290.211914	00022	f	1970-01	49.651826	1
67	0	0.000000	323314.747070	323314.734863	0.000000	0.000000
68	1	0.840477	327329.865967	327329.863037	328186.459961	328186.458008	2	1	2.374444	329187.835938	329187.824951	331570.565918	331570.563965	00022	f	1970-01	49.651826	0
69	2	0.410385	334079.899902	334079.898193	334506.520996	334506.520020	2	2	0.416963	335514.924072	335514.909912	335946.568848	335946.567871	00022	f	1970-01	49.651826	0
70	1	0.347031	338463.350098	338463.347900	338826.607910	338826.606934	2	2	0.484230	339831.169189	339831.161865	340330.578125	340330.576904	00022	f	1970-01	49.651826	1
71	1	0.507738	342846.743164	342846.740967	343370.731934	343370.731201	2	2	0.333840	344371.810791	344371.802979	344714.678955	344714.677979	00022	f	1970-01	49.651826	1
72	1	0.604195	347230.178955	347230.177002	347850.711182	347850.708984	2	2	0.451571	348851.902832	348851.895020	349314.792969	349314.791016	00022	f	1970-01	49.651826	1
